id,git_filename,git_industry_category_key,git_pdf_template_type,git_pdf_language,git_permalink,git_date_updated,github_url,git_publishing_status,git_commit_author,git_commit_subject,git_download_url,git_type_document,git_commit_hash,git_commit_hash_abbreviated,git_repository,git_filepath,git_change_type
,COVID_immigrant_guidance-tl.pdf,"pdf/COVID_immigrant_guidance",General-IG,Tagalog,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance-tl.pdf,"2020-06-23 15:49:58 -0700",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance-tl.pdf,"Git-History",carterm,"Readding everything",https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance-tl.pdf,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance-tl.pdf,Added,
,COVID_immigrant_guidance-tl.pdf,"pdf/COVID_immigrant_guidance",General-IG,Tagalog,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance-tl.pdf,"2020-06-12 14:37:59 -0700",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance-tl.pdf,"Git-History",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance-tl.pdf,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance-tl.pdf,Added,
,COVID_immigrant_guidance-tl.pdf,"pdf/COVID_immigrant_guidance",General-IG,Tagalog,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance-tl.pdf,"2020-06-23 15:49:58 -0700",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance-tl.pdf,"Git-History",carterm,"Readding everything",https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance-tl.pdf,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance-tl.pdf,Added,
,COVID_immigrant_guidance-tl.pdf,"pdf/COVID_immigrant_guidance",General-IG,Tagalog,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance-tl.pdf,"2020-06-12 14:37:59 -0700",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance-tl.pdf,"Git-History",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance-tl.pdf,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance-tl.pdf,Added,
,COVID_immigrant_guidance-vi.pdf,"pdf/COVID_immigrant_guidance",General-IG,Vietnamese,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance-vi.pdf,"2020-06-23 15:49:58 -0700",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance-vi.pdf,"Git-History",carterm,"Readding everything",https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance-vi.pdf,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance-vi.pdf,Added,
,COVID_immigrant_guidance-vi.pdf,"pdf/COVID_immigrant_guidance",General-IG,Vietnamese,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance-vi.pdf,"2020-06-12 14:37:59 -0700",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance-vi.pdf,"Git-History",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance-vi.pdf,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance-vi.pdf,Added,
,COVID_immigrant_guidance-vi.pdf,"pdf/COVID_immigrant_guidance",General-IG,Vietnamese,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance-vi.pdf,"2020-06-23 15:49:58 -0700",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance-vi.pdf,"Git-History",carterm,"Readding everything",https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance-vi.pdf,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance-vi.pdf,Added,
,COVID_immigrant_guidance-vi.pdf,"pdf/COVID_immigrant_guidance",General-IG,Vietnamese,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance-vi.pdf,"2020-06-12 14:37:59 -0700",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance-vi.pdf,"Git-History",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance-vi.pdf,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance-vi.pdf,Added,
,COVID_immigrant_guidance-zh-Hans.pdf,"pdf/COVID_immigrant_guidance-zh-Hans",General-IG,Chinese-Simplified,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance-zh-Hans.pdf,"2020-06-23 15:49:58 -0700",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance-zh-Hans.pdf,"Git-History",carterm,"Readding everything",https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance-zh-Hans.pdf,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance-zh-Hans.pdf,Added,
,COVID_immigrant_guidance-zh-Hans.pdf,"pdf/COVID_immigrant_guidance-zh-Hans",General-IG,Chinese-Simplified,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance-zh-Hans.pdf,"2020-06-12 14:37:59 -0700",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance-zh-Hans.pdf,"Git-History",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance-zh-Hans.pdf,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance-zh-Hans.pdf,Added,
,COVID_immigrant_guidance-zh-Hans.pdf,"pdf/COVID_immigrant_guidance-zh-Hans",General-IG,Chinese-Simplified,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance-zh-Hans.pdf,"2020-06-23 15:49:58 -0700",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance-zh-Hans.pdf,"Git-History",carterm,"Readding everything",https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance-zh-Hans.pdf,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance-zh-Hans.pdf,Added,
,COVID_immigrant_guidance-zh-Hans.pdf,"pdf/COVID_immigrant_guidance-zh-Hans",General-IG,Chinese-Simplified,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance-zh-Hans.pdf,"2020-06-12 14:37:59 -0700",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance-zh-Hans.pdf,"Git-History",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance-zh-Hans.pdf,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance-zh-Hans.pdf,Added,
,COVID_immigrant_guidance_Arabic.pdf,"pdf/COVID_immigrant_guidance",General-IG,Arabic,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance_Arabic.pdf,"2020-06-23 15:49:58 -0700",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance_Arabic.pdf,"Git-History",carterm,"Readding everything",https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance_Arabic.pdf,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance_Arabic.pdf,Added,
,COVID_immigrant_guidance_Arabic.pdf,"pdf/COVID_immigrant_guidance",General-IG,Arabic,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance_Arabic.pdf,"2020-06-12 14:37:59 -0700",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance_Arabic.pdf,"Git-History",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance_Arabic.pdf,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance_Arabic.pdf,Added,
,COVID_immigrant_guidance_Arabic.pdf,"pdf/COVID_immigrant_guidance",General-IG,Arabic,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance_Arabic.pdf,"2020-06-23 15:49:58 -0700",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance_Arabic.pdf,"Git-History",carterm,"Readding everything",https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance_Arabic.pdf,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance_Arabic.pdf,Added,
,COVID_immigrant_guidance_Arabic.pdf,"pdf/COVID_immigrant_guidance",General-IG,Arabic,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance_Arabic.pdf,"2020-06-12 14:37:59 -0700",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance_Arabic.pdf,"Git-History",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance_Arabic.pdf,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance_Arabic.pdf,Added,
,COVID_immigrant_guidance_CH_Simplified.pdf,"pdf/COVID_immigrant_guidance",General-IG,Chinese-Simplified,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance_CH_Simplified.pdf,"2020-06-23 15:49:58 -0700",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance_CH_Simplified.pdf,"Git-History",carterm,"Readding everything",https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance_CH_Simplified.pdf,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance_CH_Simplified.pdf,Added,
,COVID_immigrant_guidance_CH_Simplified.pdf,"pdf/COVID_immigrant_guidance",General-IG,Chinese-Simplified,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance_CH_Simplified.pdf,"2020-06-12 14:37:59 -0700",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance_CH_Simplified.pdf,"Git-History",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance_CH_Simplified.pdf,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance_CH_Simplified.pdf,Added,
,COVID_immigrant_guidance_CH_Simplified.pdf,"pdf/COVID_immigrant_guidance",General-IG,Chinese-Simplified,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance_CH_Simplified.pdf,"2020-06-23 15:49:58 -0700",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance_CH_Simplified.pdf,"Git-History",carterm,"Readding everything",https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance_CH_Simplified.pdf,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance_CH_Simplified.pdf,Added,
,COVID_immigrant_guidance_CH_Simplified.pdf,"pdf/COVID_immigrant_guidance",General-IG,Chinese-Simplified,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance_CH_Simplified.pdf,"2020-06-12 14:37:59 -0700",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance_CH_Simplified.pdf,"Git-History",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance_CH_Simplified.pdf,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance_CH_Simplified.pdf,Added,
,COVID_immigrant_guidance_Korean.pdf.pdf,"pdf/COVID_immigrant_guidance",General-IG,Korean,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance_Korean.pdf.pdf,"2020-06-23 15:49:58 -0700",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance_Korean.pdf.pdf,"Git-History",carterm,"Readding everything",https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance_Korean.pdf.pdf,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance_Korean.pdf.pdf,Added,
,COVID_immigrant_guidance_Korean.pdf.pdf,"pdf/COVID_immigrant_guidance",General-IG,Korean,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance_Korean.pdf.pdf,"2020-06-12 14:37:59 -0700",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance_Korean.pdf.pdf,"Git-History",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance_Korean.pdf.pdf,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance_Korean.pdf.pdf,Added,
,COVID_immigrant_guidance_Korean.pdf.pdf,"pdf/COVID_immigrant_guidance",General-IG,Korean,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance_Korean.pdf.pdf,"2020-06-23 15:49:58 -0700",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance_Korean.pdf.pdf,"Git-History",carterm,"Readding everything",https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance_Korean.pdf.pdf,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance_Korean.pdf.pdf,Added,
,COVID_immigrant_guidance_Korean.pdf.pdf,"pdf/COVID_immigrant_guidance",General-IG,Korean,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance_Korean.pdf.pdf,"2020-06-12 14:37:59 -0700",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance_Korean.pdf.pdf,"Git-History",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance_Korean.pdf.pdf,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance_Korean.pdf.pdf,Added,
,COVID_immigrant_guidance_Tagalog.pdf,"pdf/COVID_immigrant_guidance",General-IG,Tagalog,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance_Tagalog.pdf,"2020-06-23 15:49:58 -0700",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance_Tagalog.pdf,"Git-History",carterm,"Readding everything",https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance_Tagalog.pdf,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance_Tagalog.pdf,Added,
,COVID_immigrant_guidance_Tagalog.pdf,"pdf/COVID_immigrant_guidance",General-IG,Tagalog,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance_Tagalog.pdf,"2020-06-12 14:37:59 -0700",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance_Tagalog.pdf,"Git-History",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance_Tagalog.pdf,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance_Tagalog.pdf,Added,
,COVID_immigrant_guidance_Tagalog.pdf,"pdf/COVID_immigrant_guidance",General-IG,Tagalog,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance_Tagalog.pdf,"2020-06-23 15:49:58 -0700",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance_Tagalog.pdf,"Git-History",carterm,"Readding everything",https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance_Tagalog.pdf,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance_Tagalog.pdf,Added,
,COVID_immigrant_guidance_Tagalog.pdf,"pdf/COVID_immigrant_guidance",General-IG,Tagalog,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance_Tagalog.pdf,"2020-06-12 14:37:59 -0700",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance_Tagalog.pdf,"Git-History",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance_Tagalog.pdf,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance_Tagalog.pdf,Added,
,COVID_immigrant_guidance_Vietnamese.pdf,"pdf/COVID_immigrant_guidance",General-IG,Vietnamese,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance_Vietnamese.pdf,"2020-06-23 15:49:58 -0700",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance_Vietnamese.pdf,"Git-History",carterm,"Readding everything",https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance_Vietnamese.pdf,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,pdf/COVID_immigrant_guidance_Vietnamese.pdf,Added,
