id,git_filename,git_industry_category_key,git_pdf_template_type,git_pdf_language,git_permalink,git_date_updated,github_url,git_publishing_status,git_commit_author,git_commit_subject,git_download_url,git_type_document,git_commit_hash,git_commit_hash_abbreviated,git_repository,git_filepath,git_change_type
,guidance-private-events--pa.pdf,"private-events",Guidance,Punjabi,https://files.covid19.ca.gov/pdf/guidance-private-events--pa.pdf,"2021-04-23 18:06:58 -0700",https://github.com/cagov/covid-static/blob/ce85f7f97ceb6c24038cbff70838d2c6f96e71f6/pdf/guidance-private-events--pa.pdf,"Git-History",LizNobriga,"uploading-translated-guidance-private-events",https://github.com/cagov/covid-static/raw/ce85f7f97ceb6c24038cbff70838d2c6f96e71f6/pdf/guidance-private-events--pa.pdf,PDF,"ce85f7f97ceb6c24038cbff70838d2c6f96e71f6","ce85f7f97",https://github.com/cagov/covid-static/,pdf/guidance-private-events--pa.pdf,Added,
,guidance-private-events--ru.pdf,"private-events",Guidance,Russian,https://files.covid19.ca.gov/pdf/guidance-private-events--ru.pdf,"2021-04-23 18:06:58 -0700",https://github.com/cagov/covid-static/blob/ce85f7f97ceb6c24038cbff70838d2c6f96e71f6/pdf/guidance-private-events--ru.pdf,"Git-History",LizNobriga,"uploading-translated-guidance-private-events",https://github.com/cagov/covid-static/raw/ce85f7f97ceb6c24038cbff70838d2c6f96e71f6/pdf/guidance-private-events--ru.pdf,PDF,"ce85f7f97ceb6c24038cbff70838d2c6f96e71f6","ce85f7f97",https://github.com/cagov/covid-static/,pdf/guidance-private-events--ru.pdf,Added,
,guidance-private-events--th.pdf,"private-events",Guidance,Thai,https://files.covid19.ca.gov/pdf/guidance-private-events--th.pdf,"2021-04-23 18:06:58 -0700",https://github.com/cagov/covid-static/blob/ce85f7f97ceb6c24038cbff70838d2c6f96e71f6/pdf/guidance-private-events--th.pdf,"Git-History",LizNobriga,"uploading-translated-guidance-private-events",https://github.com/cagov/covid-static/raw/ce85f7f97ceb6c24038cbff70838d2c6f96e71f6/pdf/guidance-private-events--th.pdf,PDF,"ce85f7f97ceb6c24038cbff70838d2c6f96e71f6","ce85f7f97",https://github.com/cagov/covid-static/,pdf/guidance-private-events--th.pdf,Added,
,guidance-private-events--tl.pdf,"private-events",Guidance,Tagalog,https://files.covid19.ca.gov/pdf/guidance-private-events--tl.pdf,"2021-04-23 18:06:58 -0700",https://github.com/cagov/covid-static/blob/ce85f7f97ceb6c24038cbff70838d2c6f96e71f6/pdf/guidance-private-events--tl.pdf,"Git-History",LizNobriga,"uploading-translated-guidance-private-events",https://github.com/cagov/covid-static/raw/ce85f7f97ceb6c24038cbff70838d2c6f96e71f6/pdf/guidance-private-events--tl.pdf,PDF,"ce85f7f97ceb6c24038cbff70838d2c6f96e71f6","ce85f7f97",https://github.com/cagov/covid-static/,pdf/guidance-private-events--tl.pdf,Added,
,guidance-private-events--vi.pdf,"private-events",Guidance,Vietnamese,https://files.covid19.ca.gov/pdf/guidance-private-events--vi.pdf,"2021-04-23 18:06:58 -0700",https://github.com/cagov/covid-static/blob/ce85f7f97ceb6c24038cbff70838d2c6f96e71f6/pdf/guidance-private-events--vi.pdf,"Git-History",LizNobriga,"uploading-translated-guidance-private-events",https://github.com/cagov/covid-static/raw/ce85f7f97ceb6c24038cbff70838d2c6f96e71f6/pdf/guidance-private-events--vi.pdf,PDF,"ce85f7f97ceb6c24038cbff70838d2c6f96e71f6","ce85f7f97",https://github.com/cagov/covid-static/,pdf/guidance-private-events--vi.pdf,Added,
,guidance-private-events--zh-hans.pdf,"private-events",Guidance,Chinese-Simplified,https://files.covid19.ca.gov/pdf/guidance-private-events--zh-hans.pdf,"2021-04-23 18:06:58 -0700",https://github.com/cagov/covid-static/blob/ce85f7f97ceb6c24038cbff70838d2c6f96e71f6/pdf/guidance-private-events--zh-hans.pdf,"Git-History",LizNobriga,"uploading-translated-guidance-private-events",https://github.com/cagov/covid-static/raw/ce85f7f97ceb6c24038cbff70838d2c6f96e71f6/pdf/guidance-private-events--zh-hans.pdf,PDF,"ce85f7f97ceb6c24038cbff70838d2c6f96e71f6","ce85f7f97",https://github.com/cagov/covid-static/,pdf/guidance-private-events--zh-hans.pdf,Added,
,guidance-private-events--zh-hant.pdf,"private-events",Guidance,Chinese-Traditional,https://files.covid19.ca.gov/pdf/guidance-private-events--zh-hant.pdf,"2021-04-23 18:06:58 -0700",https://github.com/cagov/covid-static/blob/ce85f7f97ceb6c24038cbff70838d2c6f96e71f6/pdf/guidance-private-events--zh-hant.pdf,"Git-History",LizNobriga,"uploading-translated-guidance-private-events",https://github.com/cagov/covid-static/raw/ce85f7f97ceb6c24038cbff70838d2c6f96e71f6/pdf/guidance-private-events--zh-hant.pdf,PDF,"ce85f7f97ceb6c24038cbff70838d2c6f96e71f6","ce85f7f97",https://github.com/cagov/covid-static/,pdf/guidance-private-events--zh-hant.pdf,Added,
,guidance-water-parks--ar.pdf,"water-parks",Guidance,Arabic,https://files.covid19.ca.gov/pdf/guidance-water-parks--ar.pdf,"2021-05-07 18:59:45 -0700",https://github.com/cagov/covid-static/blob/795cf6d379403d75925d6fb7fc4b984042b7ed33/pdf/guidance-water-parks--ar.pdf,"Git-History",LizNobriga,"Add files via upload",https://github.com/cagov/covid-static/raw/795cf6d379403d75925d6fb7fc4b984042b7ed33/pdf/guidance-water-parks--ar.pdf,PDF,"795cf6d379403d75925d6fb7fc4b984042b7ed33","795cf6d37",https://github.com/cagov/covid-static/,pdf/guidance-water-parks--ar.pdf,Added,
,guidance-water-parks--en.pdf,"water-parks",Guidance,English,https://files.covid19.ca.gov/pdf/guidance-water-parks--en.pdf,"2021-04-27 16:52:42 -0700",https://github.com/cagov/covid-static/blob/f42beca9722d7b44ef379afc7dbd3430af24e4a8/pdf/guidance-water-parks--en.pdf,"Git-History",LizNobriga,"uploading-guidance-water-parks",https://github.com/cagov/covid-static/raw/f42beca9722d7b44ef379afc7dbd3430af24e4a8/pdf/guidance-water-parks--en.pdf,PDF,"f42beca9722d7b44ef379afc7dbd3430af24e4a8","f42beca97",https://github.com/cagov/covid-static/,pdf/guidance-water-parks--en.pdf,Added,
,guidance-water-parks--es.pdf,"water-parks",Guidance,Spanish,https://files.covid19.ca.gov/pdf/guidance-water-parks--es.pdf,"2021-05-07 18:59:45 -0700",https://github.com/cagov/covid-static/blob/795cf6d379403d75925d6fb7fc4b984042b7ed33/pdf/guidance-water-parks--es.pdf,"Git-History",LizNobriga,"Add files via upload",https://github.com/cagov/covid-static/raw/795cf6d379403d75925d6fb7fc4b984042b7ed33/pdf/guidance-water-parks--es.pdf,PDF,"795cf6d379403d75925d6fb7fc4b984042b7ed33","795cf6d37",https://github.com/cagov/covid-static/,pdf/guidance-water-parks--es.pdf,Added,
