id,git_filename,git_industry_category_key,git_pdf_template_type,git_pdf_language,git_permalink,git_date_updated,github_url,git_publishing_status,git_commit_author,git_commit_subject,git_download_url,git_type_document,git_commit_hash,git_commit_hash_abbreviated,git_repository,git_filepath,git_change_type
,guidance-live-performances--ar.pdf,"live-performances",Guidance,Arabic,https://files.covid19.ca.gov/pdf/guidance-live-performances--ar.pdf,"2021-04-07 12:14:44 -0700",https://github.com/cagov/covid-static/blob/cb2ccbe0722f8862096cbc0dd3c31e827134bf01/pdf/guidance-live-performances--ar.pdf,"Git-History",LizNobriga,"uploading-translated-guidance-live-performances-ar",https://github.com/cagov/covid-static/raw/cb2ccbe0722f8862096cbc0dd3c31e827134bf01/pdf/guidance-live-performances--ar.pdf,PDF,"cb2ccbe0722f8862096cbc0dd3c31e827134bf01","cb2ccbe07",https://github.com/cagov/covid-static/,pdf/guidance-live-performances--ar.pdf,Added,
,guidance-live-performances--es.pdf,"live-performances",Guidance,Spanish,https://files.covid19.ca.gov/pdf/guidance-live-performances--es.pdf,"2021-04-06 19:29:32 -0700",https://github.com/cagov/covid-static/blob/12473db15159da298f41f7c8ca808bc14e70a62b/pdf/guidance-live-performances--es.pdf,"Git-History",LizNobriga,"uploading-translated-guidance-live-performances",https://github.com/cagov/covid-static/raw/12473db15159da298f41f7c8ca808bc14e70a62b/pdf/guidance-live-performances--es.pdf,PDF,"12473db15159da298f41f7c8ca808bc14e70a62b","12473db15",https://github.com/cagov/covid-static/,pdf/guidance-live-performances--es.pdf,Added,
,guidance-live-performances--hmn.pdf,"live-performances",Guidance,Hmong,https://files.covid19.ca.gov/pdf/guidance-live-performances--hmn.pdf,"2021-04-06 19:29:32 -0700",https://github.com/cagov/covid-static/blob/12473db15159da298f41f7c8ca808bc14e70a62b/pdf/guidance-live-performances--hmn.pdf,"Git-History",LizNobriga,"uploading-translated-guidance-live-performances",https://github.com/cagov/covid-static/raw/12473db15159da298f41f7c8ca808bc14e70a62b/pdf/guidance-live-performances--hmn.pdf,PDF,"12473db15159da298f41f7c8ca808bc14e70a62b","12473db15",https://github.com/cagov/covid-static/,pdf/guidance-live-performances--hmn.pdf,Added,
,guidance-live-performances--hy.pdf,"live-performances",Guidance,Armenian,https://files.covid19.ca.gov/pdf/guidance-live-performances--hy.pdf,"2021-04-06 19:29:32 -0700",https://github.com/cagov/covid-static/blob/12473db15159da298f41f7c8ca808bc14e70a62b/pdf/guidance-live-performances--hy.pdf,"Git-History",LizNobriga,"uploading-translated-guidance-live-performances",https://github.com/cagov/covid-static/raw/12473db15159da298f41f7c8ca808bc14e70a62b/pdf/guidance-live-performances--hy.pdf,PDF,"12473db15159da298f41f7c8ca808bc14e70a62b","12473db15",https://github.com/cagov/covid-static/,pdf/guidance-live-performances--hy.pdf,Added,
,guidance-live-performances--km.pdf,"live-performances",Guidance,Khmer,https://files.covid19.ca.gov/pdf/guidance-live-performances--km.pdf,"2021-04-06 19:29:32 -0700",https://github.com/cagov/covid-static/blob/12473db15159da298f41f7c8ca808bc14e70a62b/pdf/guidance-live-performances--km.pdf,"Git-History",LizNobriga,"uploading-translated-guidance-live-performances",https://github.com/cagov/covid-static/raw/12473db15159da298f41f7c8ca808bc14e70a62b/pdf/guidance-live-performances--km.pdf,PDF,"12473db15159da298f41f7c8ca808bc14e70a62b","12473db15",https://github.com/cagov/covid-static/,pdf/guidance-live-performances--km.pdf,Added,
,guidance-live-performances--ko.pdf,"live-performances",Guidance,Korean,https://files.covid19.ca.gov/pdf/guidance-live-performances--ko.pdf,"2021-04-06 19:29:32 -0700",https://github.com/cagov/covid-static/blob/12473db15159da298f41f7c8ca808bc14e70a62b/pdf/guidance-live-performances--ko.pdf,"Git-History",LizNobriga,"uploading-translated-guidance-live-performances",https://github.com/cagov/covid-static/raw/12473db15159da298f41f7c8ca808bc14e70a62b/pdf/guidance-live-performances--ko.pdf,PDF,"12473db15159da298f41f7c8ca808bc14e70a62b","12473db15",https://github.com/cagov/covid-static/,pdf/guidance-live-performances--ko.pdf,Added,
,guidance-live-performances--pa.pdf,"live-performances",Guidance,Punjabi,https://files.covid19.ca.gov/pdf/guidance-live-performances--pa.pdf,"2021-04-06 19:29:32 -0700",https://github.com/cagov/covid-static/blob/12473db15159da298f41f7c8ca808bc14e70a62b/pdf/guidance-live-performances--pa.pdf,"Git-History",LizNobriga,"uploading-translated-guidance-live-performances",https://github.com/cagov/covid-static/raw/12473db15159da298f41f7c8ca808bc14e70a62b/pdf/guidance-live-performances--pa.pdf,PDF,"12473db15159da298f41f7c8ca808bc14e70a62b","12473db15",https://github.com/cagov/covid-static/,pdf/guidance-live-performances--pa.pdf,Added,
,guidance-live-performances--ru.pdf,"live-performances",Guidance,Russian,https://files.covid19.ca.gov/pdf/guidance-live-performances--ru.pdf,"2021-04-06 19:29:32 -0700",https://github.com/cagov/covid-static/blob/12473db15159da298f41f7c8ca808bc14e70a62b/pdf/guidance-live-performances--ru.pdf,"Git-History",LizNobriga,"uploading-translated-guidance-live-performances",https://github.com/cagov/covid-static/raw/12473db15159da298f41f7c8ca808bc14e70a62b/pdf/guidance-live-performances--ru.pdf,PDF,"12473db15159da298f41f7c8ca808bc14e70a62b","12473db15",https://github.com/cagov/covid-static/,pdf/guidance-live-performances--ru.pdf,Added,
,guidance-live-performances--th.pdf,"live-performances",Guidance,Thai,https://files.covid19.ca.gov/pdf/guidance-live-performances--th.pdf,"2021-04-06 19:29:32 -0700",https://github.com/cagov/covid-static/blob/12473db15159da298f41f7c8ca808bc14e70a62b/pdf/guidance-live-performances--th.pdf,"Git-History",LizNobriga,"uploading-translated-guidance-live-performances",https://github.com/cagov/covid-static/raw/12473db15159da298f41f7c8ca808bc14e70a62b/pdf/guidance-live-performances--th.pdf,PDF,"12473db15159da298f41f7c8ca808bc14e70a62b","12473db15",https://github.com/cagov/covid-static/,pdf/guidance-live-performances--th.pdf,Added,
,guidance-live-performances--tl.pdf,"live-performances",Guidance,Tagalog,https://files.covid19.ca.gov/pdf/guidance-live-performances--tl.pdf,"2021-04-06 19:29:32 -0700",https://github.com/cagov/covid-static/blob/12473db15159da298f41f7c8ca808bc14e70a62b/pdf/guidance-live-performances--tl.pdf,"Git-History",LizNobriga,"uploading-translated-guidance-live-performances",https://github.com/cagov/covid-static/raw/12473db15159da298f41f7c8ca808bc14e70a62b/pdf/guidance-live-performances--tl.pdf,PDF,"12473db15159da298f41f7c8ca808bc14e70a62b","12473db15",https://github.com/cagov/covid-static/,pdf/guidance-live-performances--tl.pdf,Added,
,guidance-live-performances--vi.pdf,"live-performances",Guidance,Vietnamese,https://files.covid19.ca.gov/pdf/guidance-live-performances--vi.pdf,"2021-04-06 19:29:32 -0700",https://github.com/cagov/covid-static/blob/12473db15159da298f41f7c8ca808bc14e70a62b/pdf/guidance-live-performances--vi.pdf,"Git-History",LizNobriga,"uploading-translated-guidance-live-performances",https://github.com/cagov/covid-static/raw/12473db15159da298f41f7c8ca808bc14e70a62b/pdf/guidance-live-performances--vi.pdf,PDF,"12473db15159da298f41f7c8ca808bc14e70a62b","12473db15",https://github.com/cagov/covid-static/,pdf/guidance-live-performances--vi.pdf,Added,
,guidance-live-performances--zh-hans.pdf,"live-performances",Guidance,Chinese-Simplified,https://files.covid19.ca.gov/pdf/guidance-live-performances--zh-hans.pdf,"2021-04-06 19:29:32 -0700",https://github.com/cagov/covid-static/blob/12473db15159da298f41f7c8ca808bc14e70a62b/pdf/guidance-live-performances--zh-hans.pdf,"Git-History",LizNobriga,"uploading-translated-guidance-live-performances",https://github.com/cagov/covid-static/raw/12473db15159da298f41f7c8ca808bc14e70a62b/pdf/guidance-live-performances--zh-hans.pdf,PDF,"12473db15159da298f41f7c8ca808bc14e70a62b","12473db15",https://github.com/cagov/covid-static/,pdf/guidance-live-performances--zh-hans.pdf,Added,
